24863,40591,41352,33151,32767,39232,2021,2389,1277,
24840,40617,41250,33315,32707,39128,2021,2389,1277,
24747,40632,41302,33416,32660,39151,2030,2391,1284,
24751,40646,41316,33446,32757,39160,2021,2389,1274,
24950,40434,41110,33194,32490,38896,2021,2389,1274,
24791,40602,41327,33451,32633,38994,2026,2394,1276,
24748,40628,41298,33454,32695,38987,2026,2394,1276,
24959,40442,41135,33314,32535,38832,2024,2390,1285,
24815,40605,41304,33512,32727,39164,2024,2390,1285,
24777,40655,41342,33407,32767,39232,2025,2387,1278,
24727,40668,41328,33392,32786,39141,2031,2385,1280,
24747,40657,41350,33348,32734,39117,2031,2385,1280,
24796,40634,41286,33189,32663,38927,2027,2392,1279,
24807,40613,41276,33257,32576,39080,2027,2392,1279,
24759,40660,41295,33260,32669,39129,2027,2389,1285,
24762,40641,41278,33280,32717,39104,2027,2389,1285,
24806,40639,41328,33280,32602,39091,2026,2392,1278,
24774,40643,41257,33325,32639,39096,2026,2391,1274,
24972,40429,41040,33126,32419,38844,2026,2391,1274,
24768,40736,41184,33136,32510,38838,2026,2391,1281,
24778,40649,41238,33247,32735,39104,2026,2391,1281,
24853,40512,41112,33364,32631,38863,2026,2387,1275,
24751,40649,41246,33425,32753,39117,2026,2387,1275,
24771,40611,41215,33422,32648,39035,2030,2389,1281,
24791,40632,41224,33349,32687,39064,2036,2394,1273,
24770,40645,41246,33422,32668,39048,2036,2394,1273,
24943,40454,41068,33359,32509,38898,2030,2388,1279,
24808,40671,41280,33543,32723,39028,2030,2388,1279,
24775,40625,41216,33596,32727,39086,2036,2386,1278,
24832,40800,41216,33321,32510,38986,2029,2385,1274,
24769,40644,41230,33395,32712,39071,2029,2385,1274,
24724,40680,41312,33460,32672,39006,2032,2391,1282,
24775,40650,41298,33395,32654,39005,2032,2391,1282,
24761,40646,41311,33424,32671,39107,2033,2393,1280,
24759,40642,41288,33184,32695,39200,2033,2393,1280,
24772,40642,41321,33220,32704,39085,2037,2400,1282,
24723,40680,41306,33346,32747,39187,2032,2391,1281,
24753,40668,41248,33384,32649,39033,2032,2391,1281,
24739,40650,41284,33488,32711,39058,2037,2391,1273,
24772,40648,41274,33455,32720,39112,2037,2391,1273,
24751,40650,41289,33398,32745,39112,2039,2387,1281,
24775,40576,41215,33372,32616,39114,2039,2387,1281,
24735,40662,41240,33352,32640,39095,2035,2381,1284,
24895,40480,41039,33152,32383,38948,2039,2391,1275,
24757,40654,41262,33348,32690,39024,2039,2391,1275,
24811,40604,41212,33398,32755,39028,2038,2399,1274,
24795,40655,41252,33498,32672,39119,2038,2399,1274,
24755,40655,41289,33459,32746,39200,2030,2385,1276,
24721,40616,41179,33423,32806,39114,2030,2385,1276,
24687,40666,41262,33346,32670,38994,2037,2395,1279,
24785,40416,41143,33309,32639,39016,2039,2395,1280,
24751,40656,41243,33339,32632,39092,2039,2395,1280,
24799,40591,41209,33362,32683,39068,2042,2392,1281,
24784,40634,41210,33540,32842,39108,2042,2392,1281,
24758,40652,41240,33503,32735,39222,2031,2396,1281,
24759,40637,41237,33449,32687,39083,2031,2396,1281,
24735,40643,41261,33359,32767,39055,2037,2392,1279,
24777,40628,41246,33544,32727,38978,2040,2391,1282,
24979,40430,41135,33231,32466,38835,2040,2391,1282,
24749,40600,41239,33481,32671,39194,2040,2391,1285,
24744,40682,41232,33363,32691,39145,2040,2391,1285,
24831,40479,41162,33320,32751,39077,2040,2395,1281,
24815,40575,41292,33058,32767,39216,2040,2395,1281,
24817,40621,41209,33124,32591,39008,2040,2395,1281,
24743,40608,41215,33205,32655,39056,2044,2398,1276,
24757,40652,41223,33323,32729,39073,2044,2398,1276,
24756,40659,41236,33419,32716,39170,2040,2390,1278,
24815,40583,41206,33366,32586,39139,2040,2390,1278,
24757,40627,41202,33292,32655,39060,2031,2396,1274,
24727,40656,41229,33466,32753,39069,2034,2397,1279,
24799,40607,41210,33504,32728,39039,2034,2397,1279,
24767,40639,41232,33483,32679,39136,2040,2394,1276,
25008,40552,41066,33468,32662,39160,2040,2394,1276,
24735,40677,41238,33424,32787,39156,2037,2393,1274,
24809,40616,41156,33495,32720,39041,2037,2393,1274,
24787,40614,41215,33574,32706,39070,2031,2396,1274,
24944,40458,41029,33432,32503,38848,2042,2394,1281,
24943,40444,41032,33247,32457,38885,2042,2394,1281,
24807,40616,41224,33408,32739,39048,2039,2390,1281,
24781,40619,41229,33375,32679,39102,2039,2390,1281,
24711,40678,41271,33375,32687,39214,2042,2399,1273,
24799,40637,41184,33216,32669,39048,2042,2399,1273,
24763,40671,41240,33263,32783,39040,2043,2385,1275,
24760,40655,41227,33297,32745,39040,2035,2393,1281,
24735,40656,41215,33498,32633,39103,2035,2393,1281,
24791,40602,41152,33536,32720,39062,2046,2396,1272,
24791,40631,41187,33644,32799,39024,2046,2396,1272,
24748,40657,41239,33688,32759,39080,2043,2394,1280,
24779,40645,41233,33615,32747,39088,2043,2394,1280,
24791,40687,41272,33480,32582,39002,2041,2401,1275,
24755,40661,41284,33498,32767,39094,2042,2391,1281,
24773,40639,41284,33449,32795,39074,2042,2391,1281,
24794,40650,41202,33433,32632,39114,2044,2395,1281,
24762,40636,41247,33279,32616,39083,2044,2395,1281,
24723,40660,41260,33167,32722,39073,2046,2394,1279,
24763,40644,41275,33199,32664,39031,2046,2394,1279,
24823,40599,41179,33168,32555,39011,2046,2394,1279,
24737,40661,41215,33340,32613,39180,2043,2391,1274,
24745,40640,41192,33336,32765,39166,2043,2391,1274,
24945,40460,41012,33126,32599,38950,2047,2395,1276,
24765,40648,41194,33434,32693,39144,2047,2395,1276,
24749,40661,41196,33456,32734,39130,2039,2396,1280,
24706,40660,41216,33554,32728,39048,2044,2393,1281,
24671,40512,41199,33440,32587,39199,2044,2393,1281,
24753,40657,41224,33748,32788,39118,2047,2397,1276,
24939,40480,40997,33536,32375,39112,2047,2397,1276,
24731,40654,41253,33496,32711,39193,2049,2394,1277,
24763,40655,41272,33399,32780,39020,2049,2394,1277,
24767,40683,41284,33328,32660,38935,2045,2389,1283,
24759,40672,41279,33278,32628,39080,2049,2387,1274,
24967,40448,41026,33103,32389,38946,2049,2387,1274,
24679,40676,41212,33327,32768,39113,2047,2390,1283,
24755,40632,41212,33438,32746,39089,2047,2390,1283,
24765,40655,41225,33478,32685,39136,2045,2396,1281,
24815,40587,41170,33394,32575,39040,2045,2396,1281,
24765,40610,41211,33367,32661,38962,2048,2384,1279,
24759,40660,41227,33300,32757,39019,2047,2392,1280,
24789,40675,41218,33334,32647,39128,2047,2392,1280,
24808,40622,41168,33365,32583,39132,2041,2388,1278,
24749,40644,41207,33562,32818,39124,2041,2388,1278,
24935,40432,41015,33335,32562,38903,2048,2389,1279,
24767,40576,41183,33523,32704,39064,2048,2389,1279,
24736,40682,41240,33468,32631,39049,2045,2398,1276,
24727,40664,41252,33536,32720,39071,2045,2399,1276,
24977,40438,41032,33217,32503,38848,2045,2399,1276,
24835,40617,41216,33300,32651,39092,2048,2397,1276,
24766,40612,41187,33310,32691,39152,2048,2397,1276,
24727,40662,41242,33263,32728,39130,2038,2397,1283,
24747,40644,41205,33216,32654,39080,2038,2397,1283,
24800,40608,41166,33153,32604,39023,2047,2389,1280,
24759,40633,41176,33152,32611,39045,2047,2400,1279,
24749,40655,41220,33224,32626,39064,2047,2400,1279,
24799,40623,41154,33274,32737,39084,2044,2394,1274,
24721,40648,41076,33249,32580,39079,2044,2394,1274,
24725,40667,41162,33424,32665,39147,2042,2405,1275,
24895,40687,41140,33335,32996,39136,2049,2397,1273,
24792,40622,41096,33481,32704,39044,2049,2397,1273,
24759,40624,41138,33536,32661,39075,2054,2394,1276,
24749,40644,41166,33577,32750,39078,2054,2394,1276,
24747,40660,41186,33676,32767,39128,2048,2400,1276,
24823,40607,41207,33480,32684,39039,2048,2400,1276,
24759,40632,41186,33503,32723,39072,2049,2395,1281,
24741,40657,41206,33472,32725,39125,2041,2389,1277,
