%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1443622415424904933,255005,1443622415424904933,world,-0.231541201472,-0.0718590989709,0.85310280323,-0.00199227617122,-0.00898062624037,0.0108952280134,0.999898433685
1443622415435262743,255006,1443622415435262743,world,-0.231527283788,-0.0720137804747,0.852843284607,-0.00146341475192,-0.00169030169491,0.0112032387406,0.999934732914
1443622415445289792,255007,1443622415445289792,world,-0.231651082635,-0.071873486042,0.853057026863,-0.00254176440649,-0.00876577105373,0.0113590210676,0.999893903732
1443622415455039472,255008,1443622415455039472,world,-0.231918737292,-0.0719775930047,0.853333413601,-0.00298904557712,-0.00729703577235,0.00796522665769,0.999937176704
1443622415465062651,255009,1443622415465062651,world,-0.231628105044,-0.0720123276114,0.853187918663,-0.00173277163412,-0.00835026055574,0.0107630556449,0.999905765057
1443622415475058879,255010,1443622415475058879,world,-0.23167720437,-0.0722215846181,0.85319674015,-0.00250340532511,-0.0087996693328,0.0112565718591,0.999894857407
1443622415485224722,255011,1443622415485224722,world,-0.231594190001,-0.0720902681351,0.853180348873,-0.00147280818783,-0.00878688693047,0.0105431899428,0.999904811382
1443622415495197989,255012,1443622415495197989,world,-0.231784075499,-0.0718493759632,0.853131175041,-0.0027595218271,0.00115094159264,0.0109320441261,0.999935805798
1443622415504966823,255013,1443622415504966823,world,-0.231519207358,-0.071872740984,0.853014945984,-0.00263659702614,0.000481192953885,0.0117180896923,0.999927818775
1443622415515036093,255014,1443622415515036093,world,-0.231557026505,-0.0722265318036,0.853243887424,-0.00231226021424,-0.0073713758029,0.0118111828342,0.999900400639
1443622415524921811,255015,1443622415524921811,world,-0.231964707375,-0.0720768943429,0.853308081627,-0.00400818092749,-0.00773843144998,0.00992707256228,0.9999127388
1443622415534962578,255016,1443622415534962578,world,-0.231498062611,-0.0718270689249,0.852862179279,-0.00148384622298,-0.00115618051495,0.0106831686571,0.99994122982
1443622415545281712,255017,1443622415545281712,world,-0.231210634112,-0.071873664856,0.853379309177,-0.00295930472203,-0.00661697611213,0.0114292735234,0.999908447266
1443622415555021901,255018,1443622415555021901,world,-0.231441318989,-0.0723546519876,0.853893697262,-0.00784205552191,-0.00908466707915,0.00991101749241,0.999878942966
1443622415565084429,255019,1443622415565084429,world,-0.231574401259,-0.0720571875572,0.853109240532,-0.000896013109013,-0.00892619416118,0.0108319912106,0.999901115894
1443622415574961052,255020,1443622415574961052,world,-0.23186828196,-0.0719902291894,0.853012502193,-0.00119084818289,-0.000449311250122,0.012020858936,0.999926924706
